,player_type,player,result
669,"smart 2: 2, 0.6",2,win via score
670,approx q learning,0,win via score
671,"smart 2: 0, 0.6",3,win via score
672,"smart 2: 2, 0.6",2,win via score
673,"smart 2: 0, 0.6",3,win via score
674,"smart 2: 2, 0.6",2,win via elim
675,"smart 2: 2, 0.6",2,win via elim
676,"smart 2: 0, 0.6",3,win via score
677,"smart 2: 0, 0.6",3,win via score
678,"smart 2: 2, 0.6",2,win via score
679,"smart 2: 0, 0.4",1,win via score
680,"smart 2: 0, 0.6",3,win via score
681,"smart 2: 0, 0.4",1,win via score
682,"smart 2: 0, 0.4",1,win via score
683,"smart 2: 0, 0.6",3,win via score
684,"smart 2: 2, 0.6",2,win via score
685,"smart 2: 2, 0.6",2,win via score
686,"smart 2: 2, 0.6",2,win via score
687,approx q learning,0,win via score
688,approx q learning,0,win via score
689,"smart 2: 0, 0.4",1,win via score
690,"smart 2: 2, 0.6",2,win via score
691,"smart 2: 2, 0.6",2,win via elim
692,"smart 2: 0, 0.6",3,win via score
693,"smart 2: 0, 0.6",3,win via elim
694,approx q learning,0,win via score
695,"smart 2: 0, 0.6",3,win via score
696,"smart 2: 2, 0.6",2,win via score
697,approx q learning,0,win via score
698,"smart 2: 0, 0.4",1,win via score
699,"smart 2: 2, 0.6",2,win via score
700,"smart 2: 0, 0.4",1,win via score
701,"smart 2: 0, 0.6",3,win via score
702,"smart 2: 0, 0.6",3,win via score
703,"smart 2: 2, 0.6",2,win via score
704,"smart 2: 2, 0.6",2,win via score
705,approx q learning,0,win via score
706,"smart 2: 2, 0.6",2,win via score
707,"smart 2: 2, 0.6",2,win via score
708,"smart 2: 0, 0.4",1,win via elim
709,"smart 2: 2, 0.6",2,win via score
710,"smart 2: 0, 0.6",3,win via score
711,"smart 2: 0, 0.6",3,win via score
712,"smart 2: 0, 0.4",1,win via elim
713,"smart 2: 0, 0.6",3,win via score
714,"smart 2: 2, 0.6",2,win via score
715,"smart 2: 2, 0.6",2,win via elim
716,approx q learning,0,win via score
717,"smart 2: 2, 0.6",2,win via score
718,"smart 2: 0, 0.6",3,win via elim
719,"smart 2: 0, 0.6",3,win via score
720,"smart 2: 0, 0.6",3,win via score
721,"smart 2: 2, 0.6",2,win via score
722,"smart 2: 0, 0.4",1,win via score
723,"smart 2: 0, 0.6",3,win via score
724,approx q learning,0,win via score
725,"smart 2: 0, 0.6",3,win via score
726,"smart 2: 0, 0.4",1,win via score
727,"smart 2: 0, 0.4",1,win via score
728,"smart 2: 0, 0.6",3,win via score
729,approx q learning,0,win via score
730,"smart 2: 0, 0.4",1,win via score
731,"smart 2: 2, 0.6",2,win via score
732,"smart 2: 2, 0.6",2,win via score
733,"smart 2: 0, 0.6",3,win via score
734,"smart 2: 0, 0.6",3,win via score
735,"smart 2: 0, 0.4",1,win via score
736,approx q learning,0,win via score
737,"smart 2: 0, 0.4",1,win via score
738,"smart 2: 2, 0.6",2,win via score
739,approx q learning,0,win via score
740,"smart 2: 2, 0.6",2,win via score
741,"smart 2: 0, 0.4",1,win via score
742,"smart 2: 0, 0.4",1,win via score
743,"smart 2: 0, 0.6",3,win via score
744,"smart 2: 0, 0.6",3,win via score
745,approx q learning,0,win via score
746,"smart 2: 0, 0.4",1,win via score
747,"smart 2: 0, 0.4",1,win via score
748,"smart 2: 2, 0.6",2,win via score
749,"smart 2: 0, 0.4",1,win via score
750,"smart 2: 0, 0.4",1,win via score
751,"smart 2: 0, 0.4",1,win via elim
752,"smart 2: 2, 0.6",2,win via elim
753,"smart 2: 0, 0.4",1,win via score
754,"smart 2: 2, 0.6",2,win via score
755,"smart 2: 0, 0.6",3,win via elim
756,"smart 2: 0, 0.6",3,win via elim
757,"smart 2: 0, 0.4",1,win via score
758,"smart 2: 0, 0.6",3,win via score
759,"smart 2: 2, 0.6",2,win via score
760,approx q learning,0,win via score
761,"smart 2: 0, 0.4",1,win via score
762,"smart 2: 2, 0.6",2,win via score
763,approx q learning,0,win via score
764,"smart 2: 0, 0.4",1,win via score
765,"smart 2: 0, 0.6",3,win via score
766,"smart 2: 0, 0.6",3,win via score
767,"smart 2: 0, 0.4",1,win via score
768,"smart 2: 0, 0.6",3,win via score
769,approx q learning,0,win via score
770,"smart 2: 0, 0.6",3,win via score
771,"smart 2: 2, 0.6",2,win via score
772,"smart 2: 0, 0.6",3,win via score
773,"smart 2: 0, 0.4",1,win via score
774,"smart 2: 0, 0.4",1,win via score
775,approx q learning,0,win via score
776,approx q learning,0,win via score
777,"smart 2: 0, 0.6",3,win via score
778,approx q learning,0,win via score
779,"smart 2: 2, 0.6",2,win via score
780,"smart 2: 0, 0.6",3,win via score
781,"smart 2: 0, 0.6",3,win via score
782,"smart 2: 2, 0.6",2,win via score
783,"smart 2: 0, 0.4",1,win via score
784,"smart 2: 2, 0.6",2,win via score
785,"smart 2: 0, 0.6",3,win via score
786,"smart 2: 0, 0.4",1,win via score
787,"smart 2: 2, 0.6",2,win via elim
788,approx q learning,0,win via score
789,"smart 2: 0, 0.4",1,win via score
790,"smart 2: 2, 0.6",2,win via score
791,"smart 2: 0, 0.6",3,win via score
792,"smart 2: 0, 0.4",1,win via score
793,"smart 2: 2, 0.6",2,win via elim
794,"smart 2: 0, 0.4",1,win via score
795,"smart 2: 0, 0.6",3,win via score
796,"smart 2: 2, 0.6",2,win via score
797,approx q learning,0,win via score
798,"smart 2: 0, 0.6",3,win via score
799,approx q learning,0,win via score
800,"smart 2: 2, 0.6",2,win via score
801,"smart 2: 0, 0.6",3,win via score
802,"smart 2: 0, 0.4",1,win via score
803,"smart 2: 0, 0.4",1,win via score
804,approx q learning,0,win via score
805,approx q learning,0,win via score
806,"smart 2: 0, 0.4",1,win via score
807,"smart 2: 2, 0.6",2,win via score
808,"smart 2: 0, 0.6",3,win via score
809,"smart 2: 0, 0.4",1,win via score
810,"smart 2: 2, 0.6",2,win via elim
811,"smart 2: 2, 0.6",2,win via score
812,"smart 2: 2, 0.6",2,win via score
813,"smart 2: 2, 0.6",2,win via score
814,"smart 2: 0, 0.6",3,win via score
815,approx q learning,0,win via score
816,approx q learning,0,win via score
817,"smart 2: 0, 0.6",3,win via score
818,"smart 2: 0, 0.6",3,win via score
819,"smart 2: 0, 0.4",1,win via score
820,"smart 2: 2, 0.6",2,win via score
821,"smart 2: 0, 0.4",1,win via score
822,"smart 2: 0, 0.6",3,win via score
823,"smart 2: 0, 0.4",1,win via score
824,approx q learning,0,win via score
825,approx q learning,0,win via score
826,"smart 2: 2, 0.6",2,win via score
827,"smart 2: 0, 0.6",3,win via score
828,"smart 2: 0, 0.6",3,win via score
829,"smart 2: 2, 0.6",2,win via elim
830,"smart 2: 0, 0.4",1,win via score
831,"smart 2: 0, 0.4",1,win via score
832,"smart 2: 0, 0.6",3,win via score
833,"smart 2: 2, 0.6",2,win via elim
834,"smart 2: 2, 0.6",2,win via score
835,"smart 2: 0, 0.4",1,win via score
836,"smart 2: 0, 0.4",1,win via score
837,"smart 2: 0, 0.6",3,win via elim
838,"smart 2: 0, 0.6",3,win via score
839,"smart 2: 0, 0.4",1,win via score
840,"smart 2: 2, 0.6",2,win via score
841,"smart 2: 2, 0.6",2,win via score
842,approx q learning,0,win via score
843,"smart 2: 0, 0.6",3,win via score
844,"smart 2: 0, 0.4",1,win via score
845,"smart 2: 2, 0.6",2,win via score
846,"smart 2: 2, 0.6",2,win via score
847,"smart 2: 0, 0.4",1,win via score
848,approx q learning,0,win via score
849,"smart 2: 0, 0.6",3,win via score
850,"smart 2: 0, 0.6",3,win via score
851,"smart 2: 0, 0.4",1,win via score
852,"smart 2: 0, 0.4",1,win via score
853,approx q learning,0,win via score
854,"smart 2: 0, 0.6",3,win via score
855,"smart 2: 0, 0.4",1,win via score
856,"smart 2: 2, 0.6",2,win via score
857,"smart 2: 0, 0.6",3,win via score
858,"smart 2: 2, 0.6",2,win via score
859,"smart 2: 2, 0.6",2,win via score
860,"smart 2: 2, 0.6",2,win via score
861,"smart 2: 0, 0.6",3,win via score
862,"smart 2: 0, 0.6",3,win via score
863,"smart 2: 0, 0.6",3,win via score
864,"smart 2: 0, 0.4",1,win via score
865,"smart 2: 0, 0.6",3,win via elim
866,approx q learning,0,win via score
867,"smart 2: 0, 0.6",3,win via score
868,approx q learning,0,win via score
869,"smart 2: 2, 0.6",2,win via score
870,"smart 2: 2, 0.6",2,win via score
871,"smart 2: 2, 0.6",2,win via score
872,"smart 2: 0, 0.4",1,win via score
873,"smart 2: 2, 0.6",2,win via score
874,"smart 2: 2, 0.6",2,win via score
875,"smart 2: 0, 0.4",1,win via score
876,"smart 2: 2, 0.6",2,win via score
877,"smart 2: 0, 0.4",1,win via score
878,"smart 2: 2, 0.6",2,win via score
879,"smart 2: 2, 0.6",2,win via score
880,"smart 2: 0, 0.4",1,win via score
881,"smart 2: 2, 0.6",2,win via score
882,"smart 2: 0, 0.4",1,win via score
883,"smart 2: 2, 0.6",2,win via score
884,"smart 2: 0, 0.4",1,win via score
885,"smart 2: 2, 0.6",2,win via score
886,"smart 2: 2, 0.6",2,win via score
887,"smart 2: 2, 0.6",2,win via score
888,"smart 2: 0, 0.4",1,win via score
889,"smart 2: 2, 0.6",2,win via score
890,"smart 2: 0, 0.4",1,win via score
891,"smart 2: 0, 0.6",3,win via score
892,"smart 2: 2, 0.6",2,win via score
893,approx q learning,0,win via score
894,"smart 2: 0, 0.6",3,win via score
895,"smart 2: 2, 0.6",2,win via elim
896,"smart 2: 0, 0.6",3,win via score
897,"smart 2: 0, 0.4",1,win via score
898,"smart 2: 0, 0.6",3,win via score
899,"smart 2: 0, 0.6",3,win via score
900,"smart 2: 2, 0.6",2,win via elim
901,"smart 2: 2, 0.6",2,win via score
902,"smart 2: 2, 0.6",2,win via score
903,"smart 2: 0, 0.6",3,win via score
904,"smart 2: 0, 0.6",3,win via score
905,"smart 2: 2, 0.6",2,win via score
906,"smart 2: 2, 0.6",2,win via score
907,"smart 2: 2, 0.6",2,win via score
908,"smart 2: 0, 0.6",3,win via score
909,"smart 2: 0, 0.4",1,win via score
910,"smart 2: 0, 0.4",1,win via score
911,"smart 2: 2, 0.6",2,win via score
912,"smart 2: 2, 0.6",2,win via score
913,"smart 2: 2, 0.6",2,win via score
914,"smart 2: 0, 0.4",1,win via score
915,"smart 2: 0, 0.6",3,win via score
916,"smart 2: 0, 0.6",3,win via score
917,"smart 2: 0, 0.6",3,win via score
918,approx q learning,0,win via score
919,approx q learning,0,win via score
920,"smart 2: 0, 0.4",1,win via elim
921,"smart 2: 0, 0.4",1,win via score
922,"smart 2: 0, 0.6",3,win via elim
923,"smart 2: 0, 0.6",3,win via score
924,"smart 2: 2, 0.6",2,win via elim
925,"smart 2: 0, 0.4",1,win via score
926,"smart 2: 2, 0.6",2,win via score
927,approx q learning,0,win via score
928,"smart 2: 0, 0.6",3,win via score
929,"smart 2: 0, 0.6",3,win via elim
930,"smart 2: 2, 0.6",2,win via score
931,"smart 2: 0, 0.4",1,win via elim
932,"smart 2: 0, 0.4",1,win via elim
933,"smart 2: 0, 0.4",1,win via score
934,"smart 2: 2, 0.6",2,win via score
935,"smart 2: 2, 0.6",2,win via score
936,"smart 2: 0, 0.4",1,win via score
937,"smart 2: 0, 0.6",3,win via score
938,"smart 2: 2, 0.6",2,win via score
939,"smart 2: 2, 0.6",2,win via score
940,"smart 2: 0, 0.4",1,win via score
941,"smart 2: 0, 0.6",3,win via score
942,"smart 2: 0, 0.4",1,win via score
943,"smart 2: 0, 0.4",1,win via score
944,"smart 2: 0, 0.6",3,win via score
945,"smart 2: 2, 0.6",2,win via score
946,"smart 2: 2, 0.6",2,win via score
947,"smart 2: 0, 0.6",3,win via score
948,"smart 2: 0, 0.6",3,win via score
949,"smart 2: 2, 0.6",2,win via score
950,"smart 2: 2, 0.6",2,win via score
951,"smart 2: 0, 0.6",3,win via score
952,"smart 2: 0, 0.6",3,win via score
953,"smart 2: 0, 0.6",3,win via score
954,"smart 2: 0, 0.6",3,win via score
955,"smart 2: 2, 0.6",2,win via score
956,approx q learning,0,win via score
957,"smart 2: 0, 0.6",3,win via score
958,approx q learning,0,win via score
959,"smart 2: 0, 0.6",3,win via score
960,"smart 2: 0, 0.6",3,win via score
961,"smart 2: 0, 0.6",3,win via score
962,"smart 2: 0, 0.4",1,win via score
963,"smart 2: 2, 0.6",2,win via score
964,"smart 2: 0, 0.4",1,win via score
965,"smart 2: 0, 0.4",1,win via score
966,"smart 2: 0, 0.6",3,win via elim
967,"smart 2: 0, 0.4",1,win via score
968,approx q learning,0,win via score
969,"smart 2: 2, 0.6",2,win via score
970,approx q learning,0,win via score
971,approx q learning,0,win via score
972,"smart 2: 0, 0.4",1,win via score
973,approx q learning,0,win via score
974,"smart 2: 2, 0.6",2,win via score
975,"smart 2: 0, 0.4",1,win via score
976,approx q learning,0,win via score
977,"smart 2: 0, 0.6",3,win via elim
978,"smart 2: 2, 0.6",2,win via score
979,"smart 2: 0, 0.6",3,win via score
980,"smart 2: 2, 0.6",2,win via score
981,approx q learning,0,win via score
982,"smart 2: 0, 0.4",1,win via score
983,"smart 2: 0, 0.4",1,win via score
984,"smart 2: 0, 0.6",3,win via elim
985,"smart 2: 2, 0.6",2,win via score
986,"smart 2: 0, 0.6",3,win via score
987,"smart 2: 2, 0.6",2,win via score
988,"smart 2: 2, 0.6",2,win via score
989,approx q learning,0,win via score
990,"smart 2: 0, 0.6",3,win via elim
991,"smart 2: 2, 0.6",2,win via score
992,"smart 2: 2, 0.6",2,win via score
993,"smart 2: 2, 0.6",2,win via score
994,"smart 2: 0, 0.4",1,win via score
995,"smart 2: 2, 0.6",2,win via elim
996,"smart 2: 2, 0.6",2,win via score
997,"smart 2: 0, 0.4",1,win via score
998,"smart 2: 2, 0.6",2,win via score
999,"smart 2: 0, 0.6",3,win via score
